"id_parcela","Dia","Año","Mes","ciclo_Cuajado","ciclo_Envero","Ciclo_Meseta","Temperatura","Lluvia","pH","Poda","Plaga","GradoBrix","ConteoRacimos","PesoRacimos","Rendimiento","Calidad","vino_Merlot","vino_Cabernet"
2,15,2022,7,0,0,1,16.3,58,6.25,1,0,21.7,105,1.38,136.84,75.6,1,0
2,15,2022,8,1,0,0,11.7,79,6.49,1,0,14.4,85,1.89,162.91,80.2,1,0
2,15,2022,8,0,1,0,7.6,71,6.31,0,0,17.7,108,1.7,188.07,81,1,0
2,15,2022,8,0,0,1,9.7,55,6.51,1,1,21.9,110,1.84,196.27,78.4,1,0
2,15,2022,9,1,0,0,9.7,84,6.29,1,0,14.7,113,1.78,210.19,75.7,1,0
2,15,2022,9,0,1,0,6.3,73,6.46,1,0,17.9,105,1.78,187.59,87.3,1,0
2,15,2022,9,0,0,1,6.7,93,6.4,1,0,22.1,110,1.88,216.77,85.9,1,0
2,15,2022,10,1,0,0,5.3,90,6.61,0,0,12.9,100,2.09,211.43,79.1,1,0
2,15,2022,10,0,1,0,4.6,103,6.59,1,0,18.3,91,2.25,190.96,77.8,1,0
2,15,2022,10,0,0,1,7.7,65,6.39,1,0,24.2,98,2.2,195.17,78.2,1,0
2,15,2022,11,1,0,0,5.8,77,6.54,0,0,14,110,2.17,228.86,84.9,1,0
2,15,2022,11,0,1,0,6.4,77,6.29,1,0,18.5,94,1.99,189.26,83.4,1,0
2,15,2022,11,0,0,1,6.4,68,6.58,1,0,21.2,99,2.07,193.11,81.4,1,0
2,15,2022,12,1,0,0,6.9,75,6.39,1,0,13.7,98,2.26,225.72,75.9,1,0
2,15,2022,12,0,1,0,10.6,90,6.48,0,0,17.9,110,1.78,200.46,82.5,1,0
2,15,2022,12,0,0,1,10.9,80,6.31,0,0,22,100,1.93,177.28,82.3,1,0
2,15,2023,1,1,0,0,15.2,38,6.6,1,0,13.7,94,1.81,168.94,86.1,1,0
2,15,2023,1,0,1,0,14.4,44,6.52,0,0,17.5,106,1.7,179.64,86.1,1,0
2,15,2023,1,0,0,1,16,34,6.39,1,1,21.1,116,1.56,187.73,86.3,1,0
2,15,2023,2,1,0,0,19.2,48,6.52,1,0,14.6,101,1.73,174.36,76.5,1,0
2,15,2023,2,0,1,0,19.4,38,6.57,1,0,17.9,100,1.65,152.66,86.5,1,0
2,15,2023,2,0,0,1,21.1,45,6.67,0,1,22.8,104,1.59,149.79,82.2,1,0
2,15,2023,3,1,0,0,23.9,46,6.66,1,0,13.3,103,2.12,200.31,88,1,0
2,15,2023,3,0,1,0,21.6,37,6.49,1,0,18.3,98,1.58,140.41,76.2,1,0
2,15,2023,3,0,0,1,25,62,6.37,1,0,22.2,109,1.4,154.71,82.2,1,0
2,15,2023,4,1,0,0,23.7,42,6.48,1,0,14.8,96,1.73,156.58,76.4,1,0
2,15,2023,4,0,1,0,25.5,48,6.5,0,0,17,116,1.52,179.66,83.9,1,0
2,15,2023,4,0,0,1,22.3,38,6.53,1,0,21.3,99,1.8,175.2,80,1,0
2,15,2023,5,1,0,0,20.2,52,6.52,1,0,13.7,101,1.7,155.63,80.5,1,0
2,15,2023,5,0,1,0,24.1,34,6.52,1,0,17,116,1.78,191.59,78.4,1,0
2,15,2023,5,0,0,1,25.6,37,6.55,0,0,22.5,98,1.83,172.5,84.3,1,0
2,15,2023,6,1,0,0,20.7,39,6.31,1,0,13.8,109,2,205.3,87,1,0
2,15,2023,6,0,1,0,20.5,53,6.36,1,1,18,106,1.79,198.03,77.4,1,0
2,15,2023,6,0,0,1,18.8,42,6.5,0,1,21.8,105,1.66,176.39,87,1,0
2,15,2023,7,1,0,0,15,53,6.51,1,0,14.3,106,1.91,204.4,81.5,1,0
2,15,2023,7,0,1,0,19.6,38,6.4,1,0,19.1,86,1.74,142.29,75.6,1,0
2,15,2023,7,0,0,1,18.7,32,6.31,1,0,23,106,1.68,166.54,83.1,1,0
2,15,2023,8,1,0,0,11.4,36,6.57,1,0,16.5,101,1.66,162.38,82.3,1,0
2,15,2023,8,0,1,0,10.6,44,6.46,0,0,17.6,110,1.44,157.03,78.6,1,0
2,15,2023,8,0,0,1,5.7,41,6.59,1,0,21.1,90,1.88,165.19,76.5,1,0
2,15,2023,9,1,0,0,2,50,6.45,0,0,12.4,98,2.09,198,83.2,1,0
2,15,2023,9,0,1,0,1.8,65,6.45,1,0,16.9,103,1.79,186.82,86.9,1,0
2,15,2023,9,0,0,1,8,43,6.5,1,0,21.7,103,1.94,197.69,83.8,1,0
2,15,2023,10,1,0,0,2.5,50,6.66,1,0,14.2,93,2.05,180.91,80.8,1,0
2,15,2023,10,0,1,0,4.8,53,6.57,0,0,17.9,99,2.06,203.19,87.9,1,0
2,15,2023,10,0,0,1,3.8,43,6.49,1,0,23,93,1.83,177.25,76.8,1,0
2,15,2023,11,1,0,0,3.8,44,6.41,1,0,13.9,112,1.93,195.31,81.4,1,0
2,15,2023,11,0,1,0,6.3,39,6.52,1,0,17.7,97,2.24,219.26,83.9,1,0
2,15,2023,11,0,0,1,9.1,42,6.55,1,0,22,105,1.84,182.86,76.5,1,0
2,15,2023,12,1,0,0,8,49,6.4,1,0,14.3,99,1.88,181.9,76.1,1,0
2,15,2023,12,0,1,0,10.9,40,6.46,0,0,17.8,114,2.11,245.13,79.5,1,0
2,15,2023,12,0,0,1,12.9,37,6.34,0,0,21.6,102,1.51,143.85,80.6,1,0
2,15,2024,1,1,0,0,18.5,47,6.45,0,0,14.8,103,1.81,183.27,82,1,0
2,15,2024,1,0,1,0,16.3,50,6.61,1,0,16.9,110,1.46,159.2,86.2,1,0
2,15,2024,1,0,0,1,16.2,37,6.53,0,0,20.5,98,1.91,178.2,79.8,1,0
2,15,2024,2,1,0,0,20.1,40,6.64,0,0,13.1,107,1.66,161.18,84.6,1,0
2,15,2024,2,0,1,0,21.9,41,6.38,0,0,17.3,134,2.01,281.4,85.3,1,0
2,15,2024,2,0,0,1,18.3,45,6.57,1,0,23,105,1.73,175.03,83.4,1,0
2,15,2024,3,1,0,0,25.4,48,6.36,1,0,13.2,110,1.67,166.12,82.6,1,0
2,15,2024,3,0,1,0,20.6,50,6.24,1,0,18.1,96,1.22,111.93,75.5,1,0
2,15,2024,3,0,0,1,25.3,49,6.3,1,0,21.8,111,2.15,239.67,76.9,1,0
2,15,2024,4,1,0,0,26.2,45,6.68,1,0,14.1,92,1.65,142.85,79.4,1,0
2,15,2024,4,0,1,0,30.2,53,6.56,1,0,18.5,97,1.73,164.06,81.5,1,0
2,15,2024,4,0,0,1,23.2,45,6.58,1,0,22.2,106,1.49,157.75,81.8,1,0
2,15,2024,5,1,0,0,23.5,41,6.4,1,1,14.1,111,1.61,166.28,86,1,0
2,15,2024,5,0,1,0,25.9,45,6.34,1,0,17.2,96,1.88,183.6,86,1,0
2,15,2024,5,0,0,1,26.9,52,6.56,1,0,21.5,102,1.87,184.59,82.8,1,0
2,15,2024,6,1,0,0,22.2,46,6.52,0,0,13.2,119,2.02,242.27,83.4,1,0
2,15,2024,6,0,1,0,23,36,6.37,1,0,18.1,101,2.3,214.26,85,1,0
2,15,2024,6,0,0,1,19.9,33,6.5,0,0,21.9,117,2.06,241.33,80.3,1,0
2,15,2024,7,1,0,0,21.9,38,6.53,1,0,13.3,103,1.68,176.44,82.9,1,0
2,15,2024,7,0,1,0,15.6,47,6.55,1,0,17.7,107,1.85,197.22,84.9,1,0
2,15,2024,7,0,0,1,16.7,38,6.34,1,0,21.5,99,1.68,155.66,84.3,1,0
2,15,2024,8,1,0,0,8.4,48,6.61,1,0,13.1,108,1.7,187.6,82.3,1,0
2,15,2024,8,0,1,0,11.2,39,6.45,1,0,17.2,110,2.03,233.2,84.8,1,0
2,15,2024,8,0,0,1,11.5,44,6.5,1,0,22.8,98,1.83,167.18,85.7,1,0
2,15,2024,9,1,0,0,4.9,45,6.44,1,0,14.4,95,1.67,144.18,87.4,1,0
2,15,2024,9,0,1,0,5,42,6.46,1,0,16.9,95,1.73,157.03,78.6,1,0
2,15,2024,9,0,0,1,9,47,6.66,1,0,21.6,118,1.93,217.26,83.8,1,0
2,15,2024,10,1,0,0,5,44,6.66,1,0,13.4,92,1.96,175.18,79.6,1,0
2,15,2024,10,0,1,0,6.4,41,6.5,0,0,18,102,1.97,184.88,83.9,1,0
2,15,2024,10,0,0,1,5.4,33,6.61,1,0,22.4,98,2.1,188.05,80.9,1,0
2,15,2024,11,1,0,0,5.4,43,6.45,1,1,13.6,96,2.19,205.13,75.2,1,0
2,15,2024,11,0,1,0,9.2,40,6.6,1,1,18.4,92,1.84,167.04,81.5,1,0
2,15,2024,11,0,0,1,4,40,6.74,1,0,21.5,118,2.22,238.09,79.8,1,0
2,15,2024,12,1,0,0,10.1,36,6.61,1,0,14.6,95,2.03,183.62,87.1,1,0
2,15,2024,12,0,1,0,9.3,36,6.52,1,0,18,95,2.07,198.86,82.7,1,0
2,15,2024,12,0,0,1,7.6,47,6.6,1,0,20.8,103,2.19,236.82,82.2,1,0
3,15,2020,1,1,0,0,16.4,47,6.54,1,0,14.4,106,1.53,153.77,82.8,1,0
3,15,2020,1,0,1,0,17.4,46,6.69,0,0,19,109,1.45,158.95,81.3,1,0
3,15,2020,1,0,0,1,17.4,48,6.61,1,1,21.5,109,1.53,167.41,76.5,1,0
3,15,2020,2,1,0,0,18.1,44,6.34,1,0,14,107,1.93,193.39,79.3,1,0
3,15,2020,2,0,1,0,19.3,35,6.62,0,0,18.2,109,1.82,199.36,81.3,1,0
3,15,2020,2,0,0,1,18.9,40,6.26,1,0,22,96,1.78,161.07,79.9,1,0
3,15,2020,3,1,0,0,23.9,45,6.63,0,0,13.9,110,1.91,220.5,87,1,0
3,15,2020,3,0,1,0,21.4,49,6.39,1,0,18.1,102,1.59,150.01,84.1,1,0
3,15,2020,3,0,0,1,22.2,50,6.54,1,0,21.7,114,1.46,172.8,84,1,0
3,15,2020,4,1,0,0,25.1,39,6.42,1,0,13,107,1.67,169.48,78,1,0
3,15,2020,4,0,1,0,21.8,36,6.32,1,0,16.7,106,1.92,203.29,86.6,1,0
3,15,2020,4,0,0,1,23.6,44,6.41,1,0,22.3,112,1.64,192.66,76.3,1,0
3,15,2020,5,1,0,0,21.3,42,6.64,1,0,13.4,99,1.7,169.58,86,1,0
3,15,2020,5,0,1,0,18.4,48,6.57,1,0,18.9,106,1.8,185.74,84.4,1,0
3,15,2020,5,0,0,1,25.1,59,6.52,1,0,22.4,94,1.66,156.66,83.6,1,0
3,15,2020,6,1,0,0,21.1,33,6.36,0,0,14.4,91,1.79,168.74,82.2,1,0
3,15,2020,6,0,1,0,18.8,39,6.58,0,0,18.4,99,1.98,192.26,79.3,1,0
3,15,2020,6,0,0,1,21.5,41,6.51,1,0,20.8,93,1.64,158.36,80.4,1,0
3,15,2020,7,1,0,0,11.6,36,6.42,1,0,15,100,1.93,190.61,82.8,1,0
3,15,2020,7,0,1,0,12.6,47,6.56,0,0,18.2,110,1.77,203,81.2,1,0
3,15,2020,7,0,0,1,17.3,36,6.34,1,0,22.1,108,1.57,171.34,81.7,1,0
3,15,2020,8,1,0,0,7.9,47,6.53,1,0,15.8,113,1.72,180.96,78.2,1,0
3,15,2020,8,0,1,0,7.5,40,6.6,1,1,18.2,109,1.87,210.29,82.4,1,0
3,15,2020,8,0,0,1,9.6,42,6.54,1,0,21.7,119,1.87,207.49,84.1,1,0
3,15,2020,9,1,0,0,10,50,6.7,1,0,13.9,117,2.02,214.86,85.1,1,0
3,15,2020,9,0,1,0,9.3,49,6.46,1,0,19.9,118,1.97,215.98,84.6,1,0
3,15,2020,9,0,0,1,6.8,39,6.69,1,0,21.4,101,1.87,195.91,85.2,1,0
3,15,2020,10,1,0,0,5.6,53,6.42,1,0,13.6,110,2.27,236.02,87.7,1,0
3,15,2020,10,0,1,0,9.5,44,6.37,0,0,17.7,107,1.83,196.81,87.9,1,0
3,15,2020,10,0,0,1,4.5,42,6.63,1,0,22.2,104,1.82,176.27,84.8,1,0
3,15,2020,11,1,0,0,5.5,40,6.47,1,0,15.5,114,1.81,210.81,84.9,1,0
3,15,2020,11,0,1,0,0.5,42,6.58,1,0,19.2,103,1.81,180.52,78.9,1,0
3,15,2020,11,0,0,1,5.9,49,6.58,1,0,22.1,100,1.49,138.84,84.8,1,0
3,15,2020,12,1,0,0,10.7,53,6.28,0,0,13.4,103,2.19,223.81,81.9,1,0
3,15,2020,12,0,1,0,10.2,54,6.53,0,0,17.3,105,2.23,245.58,87.7,1,0
3,15,2020,12,0,0,1,8.1,39,6.61,1,0,24.9,109,1.75,187.91,79.2,1,0
3,15,2021,1,1,0,0,15.3,46,6.69,0,0,12.8,108,1.33,136.71,76.6,1,0
3,15,2021,1,0,1,0,13.1,51,6.46,1,0,18.3,102,1.35,135.38,79.2,1,0
3,15,2021,1,0,0,1,14.1,30,6.58,0,0,22.9,99,1.57,157.61,76.9,1,0
3,15,2021,2,1,0,0,20.5,43,6.58,1,1,12.2,108,1.61,157.96,77.9,1,0
3,15,2021,2,0,1,0,22,52,6.61,1,0,17.7,102,1.63,168.75,87,1,0
3,15,2021,2,0,0,1,18.1,42,6.67,0,0,23.1,97,1.58,139.06,82.9,1,0
3,15,2021,3,1,0,0,22.5,47,6.34,1,0,13.4,94,1.5,133.75,77.5,1,0
3,15,2021,3,0,1,0,23.1,45,6.63,1,0,18.5,114,1.49,168.41,79,1,0
3,15,2021,3,0,0,1,25.2,32,6.42,0,0,22.1,103,1.35,128.99,82.5,1,0
3,15,2021,4,1,0,0,27.1,57,6.62,1,0,14.2,100,1.73,180.61,83.2,1,0
3,15,2021,4,0,1,0,23.4,39,6.61,1,0,17.9,105,1.42,144.83,76.1,1,0
3,15,2021,4,0,0,1,21.8,39,6.44,0,0,22.5,102,1.56,146.99,78.3,1,0
3,15,2021,5,1,0,0,22.7,44,6.44,1,0,15.3,108,2,219.45,87.5,1,0
3,15,2021,5,0,1,0,22,44,6.3,0,0,17.6,111,1.6,164.94,80.1,1,0
3,15,2021,5,0,0,1,25.5,45,6.53,0,0,22.1,95,1.86,162.8,84.5,1,0
3,15,2021,6,1,0,0,20.6,46,6.61,1,0,13.4,112,2.07,215.77,82.1,1,0
3,15,2021,6,0,1,0,20.6,57,6.28,1,0,18.7,105,2.26,229.29,82.2,1,0
3,15,2021,6,0,0,1,19.9,44,6.46,1,0,21.6,91,1.62,142.41,75.3,1,0
3,15,2021,7,1,0,0,14,44,6.46,1,0,15,106,1.96,188.56,75.3,1,0
3,15,2021,7,0,1,0,13.3,38,6.52,1,0,17.6,104,1.59,171.32,84.3,1,0
3,15,2021,7,0,0,1,13,47,6.51,0,0,22.4,95,1.93,176.74,79.9,1,0
3,15,2021,8,1,0,0,9.1,49,6.46,1,0,14.5,105,2.04,198.96,77.7,1,0
3,15,2021,8,0,1,0,6.5,55,6.6,1,1,17.8,102,2.01,199.15,76.4,1,0
3,15,2021,8,0,0,1,8.7,46,6.54,1,0,22.2,104,1.85,181.21,79.5,1,0
3,15,2021,9,1,0,0,3.9,45,6.6,1,0,13.3,105,2.07,215.45,87.8,1,0
3,15,2021,9,0,1,0,5.6,47,6.51,1,0,16.3,96,2.1,190.51,80.8,1,0
3,15,2021,9,0,0,1,6,56,6.55,0,0,21.5,99,1.99,198.19,78.8,1,0
3,15,2021,10,1,0,0,6.3,45,6.53,1,0,13.3,104,1.79,186.85,77.9,1,0
3,15,2021,10,0,1,0,7.2,41,6.5,1,0,17.2,108,1.68,187.08,75.8,1,0
3,15,2021,10,0,0,1,3.9,44,6.39,0,0,22.6,88,1.92,168.2,82,1,0
3,15,2021,11,1,0,0,7.6,39,6.51,0,0,15.9,106,2.06,222.61,77.9,1,0
3,15,2021,11,0,1,0,5.7,42,6.39,1,0,17.2,88,1.84,164.97,84.1,1,0
3,15,2021,11,0,0,1,5.2,41,6.43,1,0,22.6,93,1.49,128.94,85.6,1,0
3,15,2021,12,1,0,0,8.9,61,6.49,1,0,13.4,97,1.54,136.55,83.4,1,0
3,15,2021,12,0,1,0,5.1,39,6.56,1,0,17,133,2.37,306.94,82.5,1,0
3,15,2021,12,0,0,1,9.8,35,6.34,1,0,22.3,124,2.02,245.41,84,1,0
3,15,2022,1,1,0,0,17.8,74,6.59,0,0,14.2,116,1.67,198.7,83.7,1,0
3,15,2022,1,0,1,0,12.2,70,6.54,1,1,17,109,1.43,140.74,85,1,0
3,15,2022,1,0,0,1,13.9,95,6.67,1,0,22.3,106,1.53,146.26,80.3,1,0
3,15,2022,2,1,0,0,20,76,6.6,1,0,14.2,94,1.61,155.95,77.1,1,0
3,15,2022,2,0,1,0,19.2,71,6.25,1,0,17.4,118,1.24,137.96,78.9,1,0
3,15,2022,2,0,0,1,19.9,81,6.55,1,0,22,113,1.73,183.98,77.9,1,0
3,15,2022,3,1,0,0,21.7,73,6.53,1,0,12.9,107,1.8,185.83,80.1,1,0
3,15,2022,3,0,1,0,27.6,71,6.65,0,0,18,90,1.59,148.9,82.1,1,0
3,15,2022,3,0,0,1,22.7,61,6.6,1,0,22.4,98,1.41,128.56,81.8,1,0
3,15,2022,4,1,0,0,24.8,75,6.47,1,0,14.1,104,1.76,177.49,79.1,1,0
3,15,2022,4,0,1,0,24.3,79,6.4,0,0,17.4,102,1.69,177.26,79.7,1,0
3,15,2022,4,0,0,1,22.9,86,6.57,0,0,21.2,110,1.59,164.48,75.2,1,0
3,15,2022,5,1,0,0,20.4,77,6.53,1,0,13.4,108,1.77,191.51,82.6,1,0
3,15,2022,5,0,1,0,26.2,86,6.62,1,1,17.4,104,1.75,166.8,75.7,1,0
3,15,2022,5,0,0,1,20.9,93,6.38,1,0,22,114,1.66,193.68,78.3,1,0
3,15,2022,6,1,0,0,21.9,71,6.62,0,0,13.9,110,1.71,176.95,75.1,1,0
3,15,2022,6,0,1,0,21.9,63,6.39,1,0,17.4,108,1.87,201.93,87.5,1,0
3,15,2022,6,0,0,1,19.6,67,6.5,1,0,21.1,93,1.45,135.93,79.2,1,0
3,15,2022,7,1,0,0,13,56,6.67,1,0,15.3,117,1.66,190.7,80.9,1,0
3,15,2022,7,0,1,0,12.2,87,6.32,0,0,17.9,92,1.87,173.48,78.8,1,0
3,15,2022,7,0,0,1,11.1,50,6.52,1,0,22.6,105,1.78,188.76,75.4,1,0
3,15,2022,8,1,0,0,11.8,71,6.57,0,0,14,107,1.92,209.47,81.1,1,0
3,15,2022,8,0,1,0,9.8,66,6.43,0,1,18.4,94,2.2,189.58,76.4,1,0
3,15,2022,8,0,0,1,6.1,82,6.37,1,0,22.6,111,1.78,202.74,80.8,1,0
3,15,2022,9,1,0,0,4.6,87,6.62,1,0,15.1,112,1.91,199.98,79.1,1,0
3,15,2022,9,0,1,0,4,77,6.63,1,0,18.7,110,1.75,177.38,83.2,1,0
3,15,2022,9,0,0,1,4.7,79,6.64,0,1,22.7,117,1.7,191.04,79.8,1,0
3,15,2022,10,1,0,0,5,83,6.58,1,0,13.3,97,2.26,212.68,79.5,1,0
3,15,2022,10,0,1,0,5.5,84,6.44,1,0,18.7,99,1.91,193.7,78.4,1,0
3,15,2022,10,0,0,1,9.3,65,6.46,1,0,21.5,107,2.08,224.39,79.2,1,0
3,15,2022,11,1,0,0,6.4,81,6.53,1,0,13.7,104,2.43,244.88,84,1,0
3,15,2022,11,0,1,0,2,68,6.53,1,0,16.5,116,1.8,217.39,81.9,1,0
3,15,2022,11,0,0,1,9.1,97,6.42,0,0,22.5,119,1.67,201.2,75.6,1,0
3,15,2022,12,1,0,0,9.5,68,6.61,1,0,12.2,110,2.27,248.35,87.8,1,0
3,15,2022,12,0,1,0,8.8,65,6.64,1,0,17.8,106,2.23,242.75,87.9,1,0
3,15,2022,12,0,0,1,11.8,68,6.57,0,0,22.2,119,1.92,239.88,83.3,1,0
3,15,2023,1,1,0,0,15.3,53,6.58,1,0,13.4,111,1.63,168.57,81.6,1,0
3,15,2023,1,0,1,0,14.5,38,6.69,1,0,18.7,98,1.71,153.78,77.6,1,0
3,15,2023,1,0,0,1,13.9,43,6.79,1,0,22,107,1.37,132.05,76.2,1,0
3,15,2023,2,1,0,0,24.8,39,6.48,1,0,14.8,102,1.18,111.53,80,1,0
3,15,2023,2,0,1,0,19.1,41,6.35,0,0,17.2,110,1.77,191.8,76.7,1,0
3,15,2023,2,0,0,1,15.9,45,6.48,0,1,23.1,97,1.77,163.98,78.3,1,0
3,15,2023,3,1,0,0,20.8,42,6.32,1,0,14.2,120,1.86,225.03,83.7,1,0
3,15,2023,3,0,1,0,22.4,37,6.47,1,1,18.9,101,1.79,186.97,77.8,1,0
3,15,2023,3,0,0,1,24.4,44,6.81,1,0,21.7,107,1.26,128.23,80.1,1,0
3,15,2023,4,1,0,0,25.8,43,6.54,1,0,14,115,1.36,163.14,86.2,1,0
3,15,2023,4,0,1,0,25.6,42,6.58,1,1,18.9,101,1.44,151.09,77.3,1,0
3,15,2023,4,0,0,1,24.5,45,6.68,0,1,21.7,103,1.93,197.87,76.1,1,0
3,15,2023,5,1,0,0,22.6,53,6.41,1,0,13.3,94,1.75,160.45,86.8,1,0
3,15,2023,5,0,1,0,20.8,49,6.45,1,0,17.5,110,1.66,188.16,81.9,1,0
3,15,2023,5,0,0,1,23.8,51,6.57,1,0,23.9,102,1.43,148.6,86.4,1,0
3,15,2023,6,1,0,0,18.2,45,6.47,1,1,12.6,104,1.96,187.03,79.3,1,0
3,15,2023,6,0,1,0,18.7,42,6.64,1,0,18.5,106,1.75,168.23,78,1,0
3,15,2023,6,0,0,1,22.6,50,6.54,0,1,24,113,1.82,194.56,77.9,1,0
3,15,2023,7,1,0,0,14.4,48,6.39,0,0,14.1,104,1.76,179.79,76.7,1,0
3,15,2023,7,0,1,0,18.6,42,6.55,0,0,15.8,105,1.76,188.58,77.8,1,0
3,15,2023,7,0,0,1,15.8,48,6.57,1,0,22.8,103,1.55,145.04,84.6,1,0
3,15,2023,8,1,0,0,10.8,33,6.31,0,0,14.6,86,1.76,144.91,75.3,1,0
3,15,2023,8,0,1,0,11.2,36,6.53,1,0,19.1,108,1.8,198.67,77.8,1,0
3,15,2023,8,0,0,1,12.1,44,6.41,1,1,21.9,104,2.03,190.7,81.9,1,0
3,15,2023,9,1,0,0,2.8,40,6.4,1,0,13.7,110,1.66,184.03,82.9,1,0
3,15,2023,9,0,1,0,5,47,6.65,0,0,18,107,1.94,189.46,76.3,1,0
3,15,2023,9,0,0,1,3.4,50,6.54,1,0,22.1,102,2.06,197.06,87.8,1,0
3,15,2023,10,1,0,0,4.2,43,6.67,0,0,14,112,1.85,208.26,86.8,1,0
3,15,2023,10,0,1,0,3.2,36,6.32,1,0,18,114,1.86,207.32,78.4,1,0
3,15,2023,10,0,0,1,10.4,51,6.53,1,0,21.8,108,1.99,223.15,76,1,0
3,15,2023,11,1,0,0,6.5,43,6.39,1,0,13.5,103,2.25,210.1,80.1,1,0
3,15,2023,11,0,1,0,3.2,46,6.47,1,0,18.5,110,1.87,203.13,86.3,1,0
3,15,2023,11,0,0,1,3.4,43,6.29,1,1,22.4,107,1.72,186.44,86.4,1,0
3,15,2023,12,1,0,0,6.7,51,6.76,1,0,14,118,1.88,216.73,87.2,1,0
3,15,2023,12,0,1,0,10.7,42,6.66,1,0,18.4,102,1.97,195.02,76.8,1,0
3,15,2023,12,0,0,1,11.7,46,6.59,1,0,22.5,110,2.07,205.88,82,1,0
3,15,2024,1,1,0,0,18.2,43,6.39,0,0,15.3,92,1.34,121.62,86.8,1,0
3,15,2024,1,0,1,0,14.9,49,6.47,1,1,18.5,113,1.77,184.73,82.8,1,0
3,15,2024,1,0,0,1,12.6,48,6.52,1,0,21.5,89,1.46,121.46,79.3,1,0
3,15,2024,2,1,0,0,21.3,54,6.31,1,0,13.3,112,1.63,185.77,79.8,1,0
3,15,2024,2,0,1,0,24.6,36,6.7,1,1,17.5,93,1.55,140.32,86,1,0
3,15,2024,2,0,0,1,17.3,37,6.61,0,0,21.6,91,1.79,149.73,77.2,1,0
3,15,2024,3,1,0,0,25.1,49,6.57,1,0,14,105,1.5,164.47,76.5,1,0
3,15,2024,3,0,1,0,21.1,35,6.53,1,0,17.3,99,1.38,143.07,76.4,1,0
3,15,2024,3,0,0,1,23.9,44,6.66,1,0,22.3,114,1.75,204.01,81.3,1,0
3,15,2024,4,1,0,0,26.8,51,6.32,1,0,15.4,107,1.56,173.78,76.9,1,0
3,15,2024,4,0,1,0,26.3,48,6.37,1,0,17.9,113,2.06,220.6,86.8,1,0
3,15,2024,4,0,0,1,27.8,46,6.68,1,0,21.7,117,1.34,155.93,79.6,1,0
3,15,2024,5,1,0,0,26.4,34,6.45,1,0,14.8,102,1.6,149.4,83,1,0
3,15,2024,5,0,1,0,20.5,49,6.59,1,0,18.8,116,1.29,152.76,84.3,1,0
3,15,2024,5,0,0,1,24.2,44,6.6,0,0,21.9,113,1.78,195.19,80.1,1,0
3,15,2024,6,1,0,0,19.1,36,6.46,0,0,14.1,110,1.78,202.86,75.5,1,0
3,15,2024,6,0,1,0,19.2,42,6.58,1,0,18.8,102,1.69,175.07,81.7,1,0
3,15,2024,6,0,0,1,18.7,42,6.47,1,0,22.7,116,1.63,197.43,82,1,0
3,15,2024,7,1,0,0,15.1,41,6.61,1,0,13.4,118,1.71,206.41,83.9,1,0
3,15,2024,7,0,1,0,14.9,47,6.61,1,0,17.2,98,1.84,178.4,80.5,1,0
3,15,2024,7,0,0,1,14.2,35,6.53,1,0,21.3,101,1.92,185.88,79.3,1,0
3,15,2024,8,1,0,0,8.3,48,6.62,1,0,15.3,105,1.71,170.59,80.5,1,0
3,15,2024,8,0,1,0,8.9,49,6.51,0,0,19.5,112,2.24,258.02,81.1,1,0
3,15,2024,8,0,0,1,13.1,34,6.23,1,0,21.7,95,1.79,160.54,76.4,1,0
3,15,2024,9,1,0,0,4.9,52,6.64,1,0,14,95,2.16,204.08,76.5,1,0
3,15,2024,9,0,1,0,6.6,53,6.48,1,0,18.4,105,2,189.89,75.8,1,0
3,15,2024,9,0,0,1,5.8,55,6.5,1,0,20.6,94,1.9,167.08,81.5,1,0
3,15,2024,10,1,0,0,8.4,61,6.67,1,0,14.6,101,1.86,178.68,76.5,1,0
3,15,2024,10,0,1,0,7.3,45,6.42,0,1,16.9,98,1.85,168.45,82.4,1,0
3,15,2024,10,0,0,1,5.2,45,6.55,1,0,21.9,112,1.69,192.31,77.6,1,0
3,15,2024,11,1,0,0,6.1,47,6.47,1,0,14.3,115,2.18,230.9,81.2,1,0
3,15,2024,11,0,1,0,7.8,50,6.32,1,0,17.1,115,2,216.36,77.4,1,0
3,15,2024,11,0,0,1,7.8,32,6.35,1,0,21.2,94,1.73,162.89,87,1,0
3,15,2024,12,1,0,0,9.1,45,6.44,1,0,14.6,105,1.91,197.28,87.8,1,0
3,15,2024,12,0,1,0,9.1,30,6.62,1,0,18.3,120,1.89,206.42,86.5,1,0
3,15,2024,12,0,0,1,10.9,47,6.57,0,0,22.1,108,2.08,214.37,86.6,1,0
4,15,2020,1,1,0,0,14,50,6.54,0,0,14.4,105,1.42,148.06,80.7,1,0
4,15,2020,1,0,1,0,15.6,36,6.29,1,0,19.8,110,1.89,217.73,79.9,1,0
4,15,2020,1,0,0,1,15.3,53,6.46,0,0,22.3,109,1.47,156.84,85.7,1,0
4,15,2020,2,1,0,0,19.9,47,6.46,0,0,13.4,111,1.6,173.06,83.1,1,0
4,15,2020,2,0,1,0,23.8,54,6.53,1,0,17.7,108,1.67,181.71,79.8,1,0
4,15,2020,2,0,0,1,22.5,53,6.39,1,1,22.2,109,1.57,162.49,86.3,1,0
4,15,2020,3,1,0,0,24.2,46,6.37,1,0,14.4,100,1.68,173.55,83.2,1,0
