"id_parcela","Dia","Año","Mes","ciclo_Cuajado","ciclo_Envero","Ciclo_Meseta","Temperatura","Lluvia","pH","Poda","Plaga","GradoBrix","ConteoRacimos","PesoRacimos","Rendimiento","Calidad","vino_Merlot","vino_Cabernet"
2,15,2022,7,0,0,1,16.6,52,6.61,1,0,22.8,111,2.16,274.02,97.3,1,0
2,15,2022,8,1,0,0,12,45,6.67,0,1,13.3,107,1.56,159.69,94.7,1,0
2,15,2022,8,0,1,0,8.5,53,6.47,1,0,18.1,99,2.1,230.31,72,1,0
2,15,2022,8,0,0,1,9.5,46,6.41,1,0,21.4,117,1.99,246.05,94,1,0
2,15,2022,9,1,0,0,1.8,55,6.45,1,0,14.9,90,2.4,197.35,83.2,1,0
2,15,2022,9,0,1,0,9,47,6.68,1,0,19.4,113,1.7,180.3,96,1,0
2,15,2022,9,0,0,1,6.1,53,6.55,1,0,20.5,78,1.7,117.38,77.9,1,0
2,15,2022,10,1,0,0,8.3,55,6.5,1,0,13.8,88,2.04,179.51,78.3,1,0
2,15,2022,10,0,1,0,2.2,38,6.39,1,0,16.8,126,2.13,306.56,92.8,1,0
2,15,2022,10,0,0,1,4.2,51,6.51,0,0,23.6,95,1.56,162.04,96,1,0
2,15,2022,11,1,0,0,6.7,46,6.21,0,0,15.2,103,2.2,232.76,75.6,1,0
2,15,2022,11,0,1,0,7.4,56,6.68,1,0,18.2,91,1.64,146.83,97.8,1,0
2,15,2022,11,0,0,1,3.6,53,6.56,1,0,22.8,105,2.02,190.37,85.3,1,0
2,15,2022,12,1,0,0,6.9,46,6.58,0,0,13.6,107,2.03,191.41,79.9,1,0
2,15,2022,12,0,1,0,11.2,48,6.4,1,0,17.9,94,2.02,200.63,93.6,1,0
2,15,2022,12,0,0,1,12.7,45,6.71,1,0,22,101,1.81,191.92,86.6,1,0
2,15,2023,1,1,0,0,15.9,47,6.44,1,0,13.9,108,1.91,207.77,79.3,1,0
2,15,2023,1,0,1,0,11.8,50,6.26,1,0,17.2,115,1.29,140.8,93.1,1,0
2,15,2023,1,0,0,1,13.2,60,6.57,1,0,20.8,113,0.89,94.5,79.8,1,0
2,15,2023,2,1,0,0,20.2,56,6.81,0,0,13.4,97,1.42,148.53,78.2,1,0
2,15,2023,2,0,1,0,18.6,48,6.44,1,0,17.8,88,1.58,125.92,89,1,0
2,15,2023,2,0,0,1,22.5,50,6.34,1,1,21.3,89,1.35,117.39,79.6,1,0
2,15,2023,3,1,0,0,21.5,55,6.6,0,1,13.4,118,1.8,187.98,95.3,1,0
2,15,2023,3,0,1,0,19.3,48,6.35,1,0,17.3,95,2.14,224,72.4,1,0
2,15,2023,3,0,0,1,22.9,38,6.52,1,0,22.4,111,1.7,196.99,80.7,1,0
2,15,2023,4,1,0,0,25.3,58,6.25,0,0,14.4,96,1.72,169.07,74,1,0
2,15,2023,4,0,1,0,23.2,56,6.67,1,0,17.9,110,1.5,186.26,70.3,1,0
2,15,2023,4,0,0,1,23.7,48,6.39,1,0,23.2,104,2.21,260.8,89.8,1,0
2,15,2023,5,1,0,0,26.8,47,6.47,0,0,13.6,118,2.04,255.49,75.9,1,0
2,15,2023,5,0,1,0,26.3,46,6.59,1,0,16.8,109,2,219.62,75.5,1,0
2,15,2023,5,0,0,1,26.5,50,6.68,0,0,21.5,106,2.22,218.71,77.7,1,0
2,15,2023,6,1,0,0,19.5,48,6.37,1,0,12.6,109,1.99,229.28,80.4,1,0
2,15,2023,6,0,1,0,19.7,52,6.49,0,0,17.7,91,2.12,171.6,97.1,1,0
2,15,2023,6,0,0,1,17.5,46,6.4,0,0,21.1,97,1.97,191.38,74,1,0
2,15,2023,7,1,0,0,17,64,6.41,1,0,13.7,103,1.21,110.58,73.4,1,0
2,15,2023,7,0,1,0,14.4,45,6.17,1,0,19.5,106,1.39,131,76.8,1,0
2,15,2023,7,0,0,1,15.2,43,6.79,1,0,21.9,98,1.4,142.69,86.1,1,0
2,15,2023,8,1,0,0,11.5,54,6.65,0,0,13.5,109,1.62,190.08,85,1,0
2,15,2023,8,0,1,0,10,46,6.63,1,0,17.6,103,1.86,217.4,87.2,1,0
2,15,2023,8,0,0,1,7.9,45,6.43,1,0,21.3,111,1.98,230.28,92.9,1,0
2,15,2023,9,1,0,0,5.5,49,6.66,0,0,14.8,101,1.83,181.24,90,1,0
2,15,2023,9,0,1,0,9,62,6.44,1,1,16.7,95,1.94,193.44,88.6,1,0
2,15,2023,9,0,0,1,5.4,48,6.14,1,1,20.1,115,1.97,223.02,98.3,1,0
2,15,2023,10,1,0,0,4,40,6.17,1,0,13.8,119,2.11,236.36,70.6,1,0
2,15,2023,10,0,1,0,3.4,53,6.45,1,0,17.9,114,2.1,245.52,93,1,0
2,15,2023,10,0,0,1,7.6,46,6.68,1,0,21,112,1.41,139.68,91.7,1,0
2,15,2023,11,1,0,0,8.6,48,6.52,1,0,13.8,102,2.17,219.59,76.8,1,0
2,15,2023,11,0,1,0,8.8,51,6.83,1,0,18.6,117,1.94,233.51,91.2,1,0
2,15,2023,11,0,0,1,7.1,56,6.51,0,0,21.3,96,2.27,239.67,77.7,1,0
2,15,2023,12,1,0,0,11.3,52,6.81,1,0,13,91,2.29,202.32,81.1,1,0
2,15,2023,12,0,1,0,9.6,54,6.7,1,0,19.3,107,1.88,197.02,93.2,1,0
2,15,2023,12,0,0,1,12.7,47,6.79,0,0,23.3,113,2.52,253.16,93.1,1,0
2,15,2024,1,1,0,0,14.5,51,6.68,1,0,15.3,93,1.13,91.18,79.8,1,0
2,15,2024,1,0,1,0,14.1,58,6.81,1,0,18.1,110,1.85,179.39,84.6,1,0
2,15,2024,1,0,0,1,17.2,48,6.6,0,1,21.3,100,2.08,218.9,82.2,1,0
2,15,2024,2,1,0,0,22.5,50,6.76,1,0,15.2,112,1.19,131.28,86.7,1,0
2,15,2024,2,0,1,0,15.3,46,6.13,1,0,18.6,96,1.18,105.59,78.3,1,0
2,15,2024,2,0,0,1,17.6,47,6.29,1,0,19.5,92,2.18,223.67,92,1,0
2,15,2024,3,1,0,0,26.1,55,6.26,1,0,13.3,91,1.23,99.99,95.3,1,0
2,15,2024,3,0,1,0,23.8,39,6.65,0,0,20.1,89,1.47,128.66,89.5,1,0
2,15,2024,3,0,0,1,21.2,58,6.6,1,0,23.5,114,1.85,214.59,85.8,1,0
2,15,2024,4,1,0,0,25.1,55,6.49,1,0,15.1,98,1.49,151.22,77.5,1,0
2,15,2024,4,0,1,0,22,58,6.79,0,0,17.5,115,1.36,162.61,86.7,1,0
2,15,2024,4,0,0,1,22.9,62,6.45,1,0,21.4,96,1.83,164.1,91.1,1,0
2,15,2024,5,1,0,0,22,49,6.77,1,0,15.3,92,1.69,168.01,93.2,1,0
2,15,2024,5,0,1,0,29,63,6.69,1,0,16.3,102,1.79,194.78,76.3,1,0
2,15,2024,5,0,0,1,24.3,51,6.69,1,0,21.4,110,1.82,173.4,84.4,1,0
2,15,2024,6,1,0,0,19.4,55,6.43,1,0,13.7,94,1.88,156.06,83.9,1,0
2,15,2024,6,0,1,0,16.9,47,6.47,1,0,17.3,101,1.27,129.97,80.2,1,0
2,15,2024,6,0,0,1,19.2,44,6.67,1,0,21.7,105,2.39,250.38,78.8,1,0
2,15,2024,7,1,0,0,13.5,44,6.38,0,0,14.1,96,1.97,196.89,92.2,1,0
2,15,2024,7,0,1,0,16.6,48,6.63,1,0,16.8,101,1.84,168.03,81.6,1,0
2,15,2024,7,0,0,1,16.9,33,6.74,1,0,23,123,1.61,206.86,99.9,1,0
2,15,2024,8,1,0,0,10.8,51,6.74,1,0,13.8,102,1.95,178.28,98.9,1,0
2,15,2024,8,0,1,0,8.9,43,6.44,0,0,17.8,104,2.12,220.2,72.9,1,0
2,15,2024,8,0,0,1,11.6,46,6.37,1,0,23.4,79,1.95,145.4,75.8,1,0
2,15,2024,9,1,0,0,8.6,41,6.66,1,0,12,121,1.67,192.59,98.9,1,0
2,15,2024,9,0,1,0,8.2,54,6.58,1,0,18.3,115,2.19,263.13,77.8,1,0
2,15,2024,9,0,0,1,10,46,6.93,1,0,23.2,98,1.87,177.81,72.3,1,0
2,15,2024,10,1,0,0,0.8,53,6.53,1,0,13.9,96,1.98,164.62,91.5,1,0
2,15,2024,10,0,1,0,8.6,53,6.53,1,0,18.7,109,1.89,224.26,82.8,1,0
2,15,2024,10,0,0,1,6.4,50,6.71,0,0,21.7,103,1.64,176.93,82.6,1,0
2,15,2024,11,1,0,0,6,57,6.59,0,0,13.1,100,1.54,135.86,95.6,1,0
2,15,2024,11,0,1,0,8.4,47,6.42,0,0,19.2,106,1.63,156.37,70.7,1,0
2,15,2024,11,0,0,1,2.4,44,6.44,0,0,23.8,130,2.19,279.23,90.6,1,0
2,15,2024,12,1,0,0,5.3,53,6.54,0,0,14.9,102,1.53,162.05,74.7,1,0
2,15,2024,12,0,1,0,8.7,55,6.59,1,0,16.1,101,2.3,242.43,80.9,1,0
2,15,2024,12,0,0,1,13,67,6.69,1,0,22.7,101,2.23,198.86,84.5,1,0
3,15,2020,1,1,0,0,16.7,60,6.54,1,0,11.2,110,1.27,146.25,94.7,1,0
3,15,2020,1,0,1,0,16.3,55,6.71,1,0,16.8,110,1.93,241.84,72.8,1,0
3,15,2020,1,0,0,1,14,47,6.68,1,0,21.4,107,1.55,173.84,90.4,1,0
3,15,2020,2,1,0,0,20,51,6.59,1,0,15.5,123,1.36,182.45,83.2,1,0
3,15,2020,2,0,1,0,18.5,46,6.75,1,0,17.8,96,1.4,140,93,1,0
3,15,2020,2,0,0,1,25.7,47,6.04,0,1,22,95,1.34,125.9,84.7,1,0
3,15,2020,3,1,0,0,24.9,43,6.38,1,0,14.8,119,1.86,197.48,76,1,0
3,15,2020,3,0,1,0,24.6,50,6.48,1,0,18.2,105,1.74,161.83,95.7,1,0
3,15,2020,3,0,0,1,25.2,44,6.24,1,0,22.3,110,1.23,153.59,80.7,1,0
3,15,2020,4,1,0,0,26.3,47,6.33,1,0,13.3,102,1.34,144.08,79.8,1,0
3,15,2020,4,0,1,0,24.4,53,6.4,1,0,17.9,92,1.69,164.07,70.2,1,0
3,15,2020,4,0,0,1,24.3,49,6.47,0,0,21.8,112,1.24,142.42,72.6,1,0
3,15,2020,5,1,0,0,20.8,54,6.64,1,0,14.5,103,1.7,149.54,73.3,1,0
3,15,2020,5,0,1,0,22.5,57,6.39,1,0,18.3,112,1.72,205.05,78,1,0
3,15,2020,5,0,0,1,21,62,6.45,0,0,23.1,113,1.77,226.69,83.5,1,0
3,15,2020,6,1,0,0,19.6,36,6.61,0,0,14,97,1.29,132.66,71.3,1,0
3,15,2020,6,0,1,0,25,43,6.26,1,0,17.7,107,1.65,201.9,86.5,1,0
3,15,2020,6,0,0,1,19.1,47,6.15,1,0,23.9,87,1.51,116.21,78.5,1,0
3,15,2020,7,1,0,0,14.3,37,6.25,1,0,15.5,110,2.18,226.59,92.9,1,0
3,15,2020,7,0,1,0,17.9,39,6.26,1,0,16.6,124,2.24,242.74,95.4,1,0
3,15,2020,7,0,0,1,15.8,39,6.56,0,0,21.6,129,2.26,315.35,81.6,1,0
3,15,2020,8,1,0,0,8.5,47,6.21,1,0,14.2,112,1.99,248.22,72.3,1,0
3,15,2020,8,0,1,0,10.5,41,6.4,1,0,18.2,90,1.55,151.61,75.2,1,0
3,15,2020,8,0,0,1,10.9,47,6.1,0,0,22,98,1.95,174.43,92.1,1,0
3,15,2020,9,1,0,0,4.4,47,6.32,1,0,13.9,97,1.98,193.24,94.9,1,0
3,15,2020,9,0,1,0,3.5,56,6.74,1,0,16.6,108,1.7,184.37,71.2,1,0
3,15,2020,9,0,0,1,3,51,6.24,1,0,21.5,111,1.52,163.88,73.9,1,0
3,15,2020,10,1,0,0,8.1,56,6.69,0,0,14,112,2.42,261.27,98.7,1,0
3,15,2020,10,0,1,0,4.2,42,6.56,1,0,17.2,123,2.47,310.84,73.5,1,0
3,15,2020,10,0,0,1,3.8,48,6.85,1,0,21.4,109,1.96,193.23,74.9,1,0
3,15,2020,11,1,0,0,10.3,48,6.73,1,1,14.5,104,2.32,247.91,97.1,1,0
3,15,2020,11,0,1,0,6.9,48,6.55,1,1,19.6,98,1.85,205.63,86.7,1,0
3,15,2020,11,0,0,1,8.1,46,6.27,1,0,23,110,1.65,183.71,78.5,1,0
3,15,2020,12,1,0,0,8.8,53,6.57,1,0,15,119,1.87,231.03,95.9,1,0
3,15,2020,12,0,1,0,12.7,34,6.34,1,0,18.9,113,1.75,205.2,76.9,1,0
3,15,2020,12,0,0,1,7.7,55,6.66,0,0,19.4,112,1.89,214.47,78.1,1,0
3,15,2021,1,1,0,0,13.8,38,6.53,1,0,13.1,113,1.65,196.56,76.1,1,0
3,15,2021,1,0,1,0,16.8,42,6.44,1,0,19,113,1.61,195.87,99.4,1,0
3,15,2021,1,0,0,1,15.9,45,6.59,0,0,22.9,107,1.27,150.71,77.6,1,0
3,15,2021,2,1,0,0,21.2,49,6.36,1,0,13.7,123,1.55,186.71,80,1,0
3,15,2021,2,0,1,0,17.2,51,6.22,1,0,18.6,107,1.8,204.74,99.7,1,0
3,15,2021,2,0,0,1,22.4,50,6.35,1,0,21.1,102,1.14,112.65,80.7,1,0
3,15,2021,3,1,0,0,24.9,50,6.46,1,0,13.4,103,1.94,226.32,97.2,1,0
3,15,2021,3,0,1,0,19.8,45,6.69,1,0,16.6,106,1.35,151.23,70,1,0
3,15,2021,3,0,0,1,23.5,67,6.67,1,0,21.7,102,1.18,112.39,78.6,1,0
3,15,2021,4,1,0,0,26.4,57,6.48,0,0,13.2,99,1.53,161.82,87.5,1,0
3,15,2021,4,0,1,0,21.9,56,6.83,1,0,18.5,107,1.88,223.07,96.8,1,0
3,15,2021,4,0,0,1,25.2,53,6.64,1,0,22.5,113,1.15,146.62,97.5,1,0
3,15,2021,5,1,0,0,22.3,63,6.05,1,0,12.7,88,1.58,149.1,90.7,1,0
3,15,2021,5,0,1,0,24.2,37,6.53,1,0,16.2,108,1.59,179.26,81,1,0
3,15,2021,5,0,0,1,22.7,54,6.33,0,0,20.5,95,2.03,192.31,87.2,1,0
3,15,2021,6,1,0,0,16.5,47,6.55,1,0,13.1,96,1.82,182.28,75.9,1,0
3,15,2021,6,0,1,0,19.2,48,6.47,1,0,16.3,109,1.67,189.83,83.5,1,0
3,15,2021,6,0,0,1,21.4,47,6.47,0,0,22.5,123,1.69,215.93,79.7,1,0
3,15,2021,7,1,0,0,18.6,43,6.5,1,0,13.2,118,1.75,210.07,88.7,1,0
3,15,2021,7,0,1,0,13.1,51,6.74,0,0,18.7,98,1.85,187.58,78.1,1,0
3,15,2021,7,0,0,1,16.1,40,6.22,1,0,21.8,86,1.6,134.77,73.1,1,0
3,15,2021,8,1,0,0,9.8,56,6.43,1,1,14.7,118,1.74,222.45,74.4,1,0
3,15,2021,8,0,1,0,11.3,49,6.69,1,0,18.2,111,1.55,161.94,90.6,1,0
3,15,2021,8,0,0,1,9.2,43,6.29,0,0,20.4,100,1.72,191.92,82.5,1,0
3,15,2021,9,1,0,0,5.6,43,6.7,1,0,15.4,97,1.92,204.49,87.5,1,0
3,15,2021,9,0,1,0,5.2,50,6.28,1,0,18.6,113,2.13,217.94,70.7,1,0
3,15,2021,9,0,0,1,6.1,48,6.79,1,0,21.5,84,1.53,110.97,88.4,1,0
3,15,2021,10,1,0,0,0.9,56,6.55,1,0,14.5,96,1.87,175.26,94.5,1,0
3,15,2021,10,0,1,0,5.1,52,6.76,1,0,17.7,112,1.2,139.19,82.8,1,0
3,15,2021,10,0,0,1,6.6,43,6.48,0,1,20.6,104,2.21,231.13,85.8,1,0
3,15,2021,11,1,0,0,9,58,6.35,1,0,12.8,114,2.12,253.05,74.5,1,0
3,15,2021,11,0,1,0,5.2,36,6.81,0,0,18.3,109,1.83,183.23,92,1,0
3,15,2021,11,0,0,1,9.4,49,6.4,1,1,21.6,119,2.21,225.49,77.5,1,0
3,15,2021,12,1,0,0,10.6,43,6.58,1,0,14.9,111,2.43,308.96,94.1,1,0
3,15,2021,12,0,1,0,8.7,40,6.62,0,0,19.4,110,2.13,249.88,86.3,1,0
3,15,2021,12,0,0,1,7.8,50,6.39,0,1,23.8,88,1.5,123.8,78.1,1,0
3,15,2022,1,1,0,0,13.3,50,6.67,0,0,13.1,104,1.49,173.05,95.8,1,0
3,15,2022,1,0,1,0,15.5,34,6.52,1,0,18.3,92,1.92,197.19,75.7,1,0
3,15,2022,1,0,0,1,16.6,47,6.57,0,0,21.4,108,1.85,190.41,89.4,1,0
3,15,2022,2,1,0,0,16.7,58,6.94,0,0,13.8,104,1.78,208.03,78.8,1,0
3,15,2022,2,0,1,0,18.4,51,6.44,0,0,16.9,94,0.93,90.42,97.9,1,0
3,15,2022,2,0,0,1,21.7,40,6.55,1,0,22.4,96,1.1,100.33,74,1,0
3,15,2022,3,1,0,0,21.8,54,6.24,0,0,15.9,105,1.73,203.71,86.8,1,0
3,15,2022,3,0,1,0,27.3,47,6.22,1,0,19.5,119,1.47,153.68,96.9,1,0
3,15,2022,3,0,0,1,22.9,45,6.12,1,0,22.6,120,1.16,145.62,98.4,1,0
3,15,2022,4,1,0,0,28.7,50,6.46,1,0,14.7,97,1.69,140.16,92.4,1,0
3,15,2022,4,0,1,0,29.1,49,6.76,1,0,17.8,105,1.88,193.45,82.5,1,0
3,15,2022,4,0,0,1,22.7,45,6.18,1,0,23.6,111,1.47,183.35,86.2,1,0
3,15,2022,5,1,0,0,24.1,53,6.47,1,0,14.3,103,1.59,179.85,79.2,1,0
3,15,2022,5,0,1,0,26.3,60,6.14,1,0,17.9,104,2.01,199.07,77.4,1,0
3,15,2022,5,0,0,1,20.3,47,6.75,1,0,22.6,94,1.54,152.31,75.3,1,0
3,15,2022,6,1,0,0,19.2,49,6.67,0,1,13.8,89,1.55,128.19,74.1,1,0
3,15,2022,6,0,1,0,19.2,56,6.43,1,0,18.5,120,1.66,213.95,87,1,0
3,15,2022,6,0,0,1,19.5,57,6.46,1,0,21.7,100,1.84,182.79,71.3,1,0
3,15,2022,7,1,0,0,14.4,49,6.63,0,0,13.1,109,1.5,159.03,71.5,1,0
3,15,2022,7,0,1,0,13.8,51,6.38,1,0,18.2,107,1.54,144.08,81,1,0
3,15,2022,7,0,0,1,14.8,44,6.09,0,0,22.6,133,1.34,170.13,80.2,1,0
3,15,2022,8,1,0,0,12.2,50,6.69,1,0,14,90,1.56,128.72,81,1,0
3,15,2022,8,0,1,0,10.7,56,6.53,1,0,17.6,106,1.66,165.9,93.6,1,0
3,15,2022,8,0,0,1,8.6,51,6.72,1,1,22.4,97,1.81,178.72,74.8,1,0
3,15,2022,9,1,0,0,6.9,43,6.3,1,1,13.7,99,2.28,224.09,87.6,1,0
3,15,2022,9,0,1,0,1.5,50,6.58,1,0,18.7,91,1.54,119.67,79.2,1,0
3,15,2022,9,0,0,1,8.2,49,6.46,1,1,22.2,103,1.69,161.65,90.5,1,0
3,15,2022,10,1,0,0,7.4,42,6.52,1,0,12.7,87,1.9,164.51,92.9,1,0
3,15,2022,10,0,1,0,4.8,58,6.61,1,0,17.6,107,1.96,192.47,95.4,1,0
3,15,2022,10,0,0,1,3.6,42,6.55,0,0,21,107,1.9,223.81,83.9,1,0
3,15,2022,11,1,0,0,7.4,41,6.49,0,0,13.4,77,2.37,170.16,84.2,1,0
3,15,2022,11,0,1,0,9.2,50,6.61,1,0,19.1,96,1.5,156.17,87.9,1,0
3,15,2022,11,0,0,1,9.3,51,6.62,1,0,23.7,94,2.14,214,74.7,1,0
3,15,2022,12,1,0,0,8.9,46,6.58,1,1,12.7,99,1.84,188.3,71.2,1,0
3,15,2022,12,0,1,0,10.9,62,6.71,0,0,19.4,115,2.11,257.9,93.7,1,0
3,15,2022,12,0,0,1,9.7,55,6.54,1,0,22,86,2.04,152.72,97.6,1,0
3,15,2023,1,1,0,0,17.4,53,6.35,1,0,12,112,1.87,203.82,99.4,1,0
3,15,2023,1,0,1,0,17.4,45,6.42,1,0,16.8,106,0.99,118.26,70.3,1,0
3,15,2023,1,0,0,1,12.1,52,6.79,1,0,23,99,1.35,141.27,84,1,0
3,15,2023,2,1,0,0,19.3,43,6.59,1,1,13,104,1.63,187.69,82.8,1,0
3,15,2023,2,0,1,0,20.2,46,6.78,1,0,18,97,1.73,160.4,75,1,0
3,15,2023,2,0,0,1,19.1,42,6.56,0,0,21.1,107,1.52,176.6,75.2,1,0
3,15,2023,3,1,0,0,26,48,6.57,0,0,14,139,1.62,258.84,77,1,0
3,15,2023,3,0,1,0,22.3,62,6.39,0,0,19.7,110,1.72,177.6,80.7,1,0
3,15,2023,3,0,0,1,24.2,40,6.42,1,0,21.2,96,1.9,194.08,90.7,1,0
3,15,2023,4,1,0,0,23.8,48,6.07,1,0,14.3,110,1.35,137.55,76.5,1,0
3,15,2023,4,0,1,0,24.8,41,6.91,1,1,18.6,97,2.13,217.78,73.8,1,0
3,15,2023,4,0,0,1,24.8,47,6.62,1,0,20.8,96,1.03,102.13,88.9,1,0
3,15,2023,5,1,0,0,24.4,56,6.52,1,0,12.7,98,2.44,257,95.3,1,0
3,15,2023,5,0,1,0,22,51,6.56,1,0,17.4,99,1.79,188.21,74.9,1,0
3,15,2023,5,0,0,1,26.4,49,6.26,1,0,22.9,93,1.75,139.63,86.1,1,0
3,15,2023,6,1,0,0,19.8,43,6.31,1,1,11.9,97,1.18,122.61,76.1,1,0
3,15,2023,6,0,1,0,21.7,54,6.41,0,1,18,111,1.98,226.23,87.2,1,0
3,15,2023,6,0,0,1,20.8,49,6.49,1,0,20.8,115,1.36,149.03,80.1,1,0
3,15,2023,7,1,0,0,16.7,55,6.52,1,0,11.8,100,1.38,131.9,98.2,1,0
3,15,2023,7,0,1,0,13.7,48,6.69,1,0,17.9,104,1.75,180.45,79,1,0
3,15,2023,7,0,0,1,12.5,61,6.76,1,0,23.3,96,2.02,216.94,79.4,1,0
3,15,2023,8,1,0,0,11.3,50,6.3,1,0,13.9,112,1.87,234.72,93.6,1,0
3,15,2023,8,0,1,0,10.4,62,6.32,1,0,17.2,92,1.66,146.05,100,1,0
3,15,2023,8,0,0,1,12.4,53,6.31,1,0,22.3,110,1.69,197.99,83.9,1,0
3,15,2023,9,1,0,0,5.4,54,6.71,0,0,13.7,108,2.36,264.29,97,1,0
3,15,2023,9,0,1,0,5.7,56,6.17,1,1,18.6,92,2.12,224.28,82.7,1,0
3,15,2023,9,0,0,1,5.3,50,6.16,0,0,21.9,103,2.2,257.69,96,1,0
3,15,2023,10,1,0,0,3.9,42,6.29,1,0,14.2,102,1.82,199.09,70.5,1,0
3,15,2023,10,0,1,0,3.6,57,6.45,1,0,19.2,102,2.13,245.27,74.9,1,0
3,15,2023,10,0,0,1,5.9,60,6.32,0,0,21.1,100,2.33,236.24,92.9,1,0
3,15,2023,11,1,0,0,4.8,51,6.47,1,0,14.4,93,1.42,147.87,77.2,1,0
3,15,2023,11,0,1,0,9.2,41,6.61,1,0,17.1,97,2.09,196.12,88.3,1,0
3,15,2023,11,0,0,1,8.3,56,6.27,1,0,21.9,98,1.94,199.18,96.4,1,0
3,15,2023,12,1,0,0,7.7,56,6.35,1,0,14.4,106,2.32,256.83,75.8,1,0
3,15,2023,12,0,1,0,9.5,67,6.39,0,1,17.7,113,1.49,143.31,79,1,0
3,15,2023,12,0,0,1,9,57,6.54,0,0,22.3,109,1.98,241.78,81.9,1,0
3,15,2024,1,1,0,0,17.7,48,6.43,1,0,12.2,105,1.07,106.17,81,1,0
3,15,2024,1,0,1,0,15.4,51,6.43,1,0,15.9,104,1.21,117.97,78.1,1,0
3,15,2024,1,0,0,1,16.1,55,6.59,0,0,21,104,1.78,199.05,73.7,1,0
3,15,2024,2,1,0,0,22.1,51,6.7,1,0,12.8,121,1.82,244.35,77.9,1,0
3,15,2024,2,0,1,0,20.6,47,6.57,1,0,19,98,1.51,134.85,75.5,1,0
3,15,2024,2,0,0,1,21.3,42,6.72,0,1,20.2,112,1.29,138.72,92.1,1,0
3,15,2024,3,1,0,0,24.3,62,6.67,1,0,14.3,101,1.8,205.34,89.1,1,0
3,15,2024,3,0,1,0,22.4,52,6.42,1,0,17.7,109,1.85,183.71,90.7,1,0
3,15,2024,3,0,0,1,22.9,47,6.45,1,1,21.3,102,1.29,142.36,77.9,1,0
3,15,2024,4,1,0,0,30.3,52,6.87,1,0,13.6,112,1.38,151.37,97.2,1,0
3,15,2024,4,0,1,0,27.3,69,6.55,0,0,15.2,112,1.42,153.67,90.4,1,0
3,15,2024,4,0,0,1,26.2,38,6.52,1,1,23.7,108,1.46,150.12,82.4,1,0
3,15,2024,5,1,0,0,23.8,42,6.55,1,0,14.9,94,2.03,195.63,78.7,1,0
3,15,2024,5,0,1,0,22.9,46,6.29,1,0,18.1,119,1.41,180.49,97.9,1,0
3,15,2024,5,0,0,1,20.1,48,6.55,0,0,22.9,107,1.68,168.96,77.4,1,0
3,15,2024,6,1,0,0,18,57,6.52,0,0,16.6,115,1.69,202.65,88.6,1,0
3,15,2024,6,0,1,0,21.1,42,6.48,0,0,18.2,102,1.89,170.26,77.7,1,0
3,15,2024,6,0,0,1,20.7,35,6.57,1,0,22,97,1.64,142.47,72.1,1,0
3,15,2024,7,1,0,0,13.8,57,6.33,1,0,11.9,98,1.91,174.85,97.4,1,0
3,15,2024,7,0,1,0,12.7,45,6.5,1,0,16.1,112,1.88,227.7,95.3,1,0
3,15,2024,7,0,0,1,11.9,48,6.51,0,0,23.5,119,1.78,207.44,84.7,1,0
3,15,2024,8,1,0,0,7.2,45,6.24,1,0,13.1,104,2.04,241.82,82.7,1,0
3,15,2024,8,0,1,0,11,46,6.73,0,0,18.4,98,1.43,149.02,79.7,1,0
3,15,2024,8,0,0,1,6.5,41,6.85,1,0,23.6,110,1.37,159.27,91.3,1,0
3,15,2024,9,1,0,0,5.1,61,6.23,1,0,15.9,121,1.61,199.41,95.5,1,0
3,15,2024,9,0,1,0,7.2,53,6.48,1,1,18.1,108,1.3,138.17,81.6,1,0
3,15,2024,9,0,0,1,6.9,50,6.47,0,0,22.4,99,1.63,175.38,71.8,1,0
3,15,2024,10,1,0,0,5.7,49,6.39,0,0,11.5,116,1.87,192.83,74.8,1,0
3,15,2024,10,0,1,0,7.5,52,6.34,1,0,16.1,108,1.77,176.29,94.4,1,0
3,15,2024,10,0,0,1,3.2,56,6.68,0,0,22.3,123,2.4,323.25,76.6,1,0
3,15,2024,11,1,0,0,6.3,53,6.49,1,0,14.1,101,2.16,206.04,99.2,1,0
3,15,2024,11,0,1,0,7.2,48,6.78,1,0,17.7,111,1.41,161.19,88.7,1,0
3,15,2024,11,0,0,1,6.9,43,6.37,1,0,22.7,118,2.2,288.59,90.1,1,0
3,15,2024,12,1,0,0,8.3,33,6.23,0,0,11.5,105,1.68,195.99,98.5,1,0
3,15,2024,12,0,1,0,7.9,58,6.59,0,0,17.3,124,2.3,319.47,95.7,1,0
3,15,2024,12,0,0,1,11,42,6.72,1,0,21.7,114,2.51,301.73,97.8,1,0
4,15,2020,1,1,0,0,11.4,37,6.51,1,0,14.2,102,1.64,158.53,79.7,1,0
4,15,2020,1,0,1,0,15.6,55,6.48,1,1,18.8,93,1.46,141.97,90.4,1,0
4,15,2020,1,0,0,1,16.8,65,6.31,0,0,21.9,121,1.6,182.6,79.7,1,0
4,15,2020,2,1,0,0,19.9,47,6.49,0,0,13.1,106,1.52,179.04,78.2,1,0
4,15,2020,2,0,1,0,22.3,54,6.47,1,0,18.5,116,1.61,182.11,72.4,1,0
4,15,2020,2,0,0,1,17.6,45,6.16,1,0,21,121,1.62,213.93,72,1,0
4,15,2020,3,1,0,0,21.6,57,6.46,1,0,13,102,1.5,139.74,91.7,1,0
